"0.69a","May 30, 2003, 00:00 UTC"
"0.69","May 23, 2003, 00:00 UTC"
"0.68","May 15, 2003, 00:00 UTC"
"0.67","Apr 6, 2003, 00:00 UTC"
"0.66","Mar 10, 2003, 00:00 UTC"
"0.65","Feb 10, 2003, 00:00 UTC"
"0.64","Jan 28, 2003, 00:00 UTC"
"0.63","Jan 12, 2003, 00:00 UTC"
"0.62","Nov 12, 2002, 00:00 UTC"
"0.61","Jul 4, 2002, 00:00 UTC"
"0.60","May 1, 2002, 00:00 UTC"
"0.59","Mar 22, 2002, 00:00 UTC"
"0.58","Feb 5, 2002, 00:00 UTC"
"0.57","Jan 1, 2002, 00:00 UTC"
"0.56","Nov 1, 2001, 00:00 UTC"
"0.55","Sep 17, 2001, 00:00 UTC"
"0.54","Aug 24, 2001, 00:00 UTC"
"0.53","Aug 15, 2001, 00:00 UTC"
"0.37b16","Jul 2, 2001, 00:00 UTC"
"0.37b15","May 24, 2001, 00:00 UTC"
"0.37b14","Apr 7, 2001, 00:00 UTC"
"0.37b13","Mar 10, 2001, 00:00 UTC"
"0.37b12","Feb 15, 2001, 00:00 UTC"
"0.37b11","Jan 16, 2001, 00:00 UTC"
"0.37b10","Dec 5, 2000, 00:00 UTC"
"0.37b9","Nov 6, 2000, 00:00 UTC"
"0.37b8","Oct 2, 2000, 00:00 UTC"
"0.37b7","Sep 5, 2000, 00:00 UTC"
"0.37b6","Aug 20, 2000, 00:00 UTC"
"0.37b5","Jul 27, 2000, 00:00 UTC"
"0.37b4","Jun 16, 2000, 00:00 UTC"
"0.37b3","May 27, 2000, 00:00 UTC"
"0.37b2","May 6, 2000, 00:00 UTC"
"0.37b1","Apr 6, 2000, 00:00 UTC"
"0.36 Final","Mar 21, 2000, 00:00 UTC"
"0.36rc2","Mar 13, 2000, 00:00 UTC"
"0.36rc1","Feb 26, 2000, 00:00 UTC"
"0.36b16","Feb 4, 2000, 00:00 UTC"
"0.36b15","Jan 21, 2000, 00:00 UTC"
"0.36b14","Jan 11, 2000, 00:00 UTC"
"0.36b13","Dec 30, 1999, 00:00 UTC"
"0.36b12","Dec 18, 1999, 00:00 UTC"
"0.36b11","Dec 6, 1999, 00:00 UTC"
"0.36b10","Nov 20, 1999, 00:00 UTC"
"0.36b9","Nov 13, 1999, 00:00 UTC"
"0.36b8","Oct 30, 1999, 00:00 UTC"
"0.36b7","Oct 17, 1999, 00:00 UTC"
"0.36b6","Sep 29, 1999, 00:00 UTC"
"0.36b5","Sep 18, 1999, 00:00 UTC"
"0.36b4","Sep 4, 1999, 00:00 UTC"
"0.36b3","Aug 22, 1999, 00:00 UTC"
"0.36b2","Aug 8, 1999, 00:00 UTC"
"0.36b1","Jul 19, 1999, 00:00 UTC"
"0.35 Final","Jul 4, 1999, 00:00 UTC"
"0.35rc2","Jun 24, 1999, 00:00 UTC"
"0.35rc1","Jun 13, 1999, 00:00 UTC"
"0.35b12","May 1, 1999, 00:00 UTC"
"0.35b11","Apr 22, 1999, 00:00 UTC"
"0.35b10","Apr 8, 1999, 00:00 UTC"
"0.35b9","Mar 30, 1999, 00:00 UTC"
"0.35b8","Mar 24, 1999, 00:00 UTC"
"0.35b7","Mar 18, 1999, 00:00 UTC"
"0.35b6","Mar 15, 1999, 00:00 UTC"
"0.35b5","Mar 07, 1999, 00:00 UTC"
"0.35b4","Mar 01, 1999, 00:00 UTC"
"0.35b3","Feb 15, 1999, 00:00 UTC"
"0.35b2","Jan 24, 1999, 00:00 UTC"
"0.35b1","Jan 07, 1999, 00:00 UTC"
"0.34","Dec 31, 1998, 00:00 UTC"
"0.34rc2","Dec 21, 1998, 00:00 UTC"
"0.34rc1","Dec 14, 1998, 00:00 UTC"
"0.34b8","Nov 29, 1998, 00:00 UTC"
"0.34b7","Nov 10, 1998, 00:00 UTC"
"0.34b6","Oct 28, 1998, 00:00 UTC"
"0.34b5","Oct 16, 1998, 00:00 UTC"
"0.34b4","Oct 04, 1998, 00:00 UTC"
"0.34b3","Sep 17, 1998, 00:00 UTC"
"0.34b2","Aug 30, 1998, 00:00 UTC"
"0.34b1","Aug 16, 1998, 00:00 UTC"
"0.33","Aug 09, 1998, 00:00 UTC"
"0.33rc1","Jul 29, 1998, 00:00 UTC"
"0.33b7","Jul 21, 1998, 00:00 UTC"
"0.33b6","Jun 16, 1998, 00:00 UTC"
"0.33b5","Jun 10, 1998, 00:00 UTC"
"0.33b4","May 31, 1998, 00:00 UTC"
"0.33b3","May 17, 1998, 00:00 UTC"
"0.33b2","May 08, 1998, 00:00 UTC"
"0.33b1","May 03, 1998, 00:00 UTC"
"0.31","Apr 25, 1998, 00:00 UTC"
"0.30","Jan 08, 1998, 00:00 UTC"
"0.29","Oct 20, 1997, 00:00 UTC"
"0.28","Sep 07, 1997, 00:00 UTC"
"0.27","Aug 10, 1997, 00:00 UTC"
"0.26.1","Jul 18, 1997, 00:00 UTC"
"0.26","Jul 14, 1997, 00:00 UTC"
"0.25","Jun 28, 1997, 00:00 UTC"
"0.24","Jun 13, 1997, 00:00 UTC"
"0.23.1","Jun 03, 1997, 00:00 UTC"
"0.23","Jun 02, 1997, 00:00 UTC"
"0.22","May 25, 1997, 00:00 UTC"
"0.21.5","May 16, 1997, 00:00 UTC"
"0.21","May 12, 1997, 00:00 UTC"
"0.20","May 05, 1997, 00:00 UTC"
"0.19","Apr 26, 1997, 00:00 UTC"
"0.18","Apr 20, 1997, 00:00 UTC"
"0.17","Apr 14, 1997, 00:00 UTC"
"0.16","Apr 13, 1997, 00:00 UTC"
"0.15","Apr 06, 1997, 00:00 UTC"
"0.14","Apr 02, 1997, 00:00 UTC"
"0.13","Mar 26, 1997, 00:00 UTC"
"0.12","Mar 23, 1997, 00:00 UTC"
"0.11","Mar 16, 1997, 00:00 UTC"
"0.10","Mar 13, 1997, 00:00 UTC"
"0.9.1","Mar 09, 1997, 00:00 UTC"
"0.9","Mar 09, 1997, 00:00 UTC"
"0.8.1","Mar 04, 1997, 00:00 UTC"
"0.8","Mar 04, 1997, 00:00 UTC"
"0.7","Feb 27, 1997, 00:00 UTC"
"0.6","Feb 23, 1997, 00:00 UTC"
"0.5","Feb 20, 1997, 00:00 UTC"
"0.4","Feb 16, 1997, 00:00 UTC"
"0.3","Feb 13, 1997, 00:00 UTC"
"0.2","Feb 09, 1997, 00:00 UTC"
"0.1","Feb 05, 1997, 00:00 UTC"
